obsID,timelbl2,timelbl3,place
1167,Day,Day,Mudflats_Territory
1168,Day,Day,Mudflats_Territory
1168,Day,Day,Mudflats_Territory
1169,Day,Day,Mudflats_Territory
1171,Day,Day,Mudflats_Territory
1172,Day,Day,Mudflats_Territory
1173,Day,Day,Mudflats_Territory
1174,Day,Day,Mudflats_Territory
1175,Day,Day,Mudflats_Territory
1176,Day,Day,Mudflats_Territory
1178,Day,Day,Mudflats_Territory
1180,Day,Day,Mudflats_Territory
1181,Day,Day,Mudflats_Territory
1183,Day,Day,Mudflats_Territory
1184,Day,Day,Mudflats_Territory
1185,Day,Day,Mudflats_Territory
1187,Day,Day,Mudflats_Territory
1188,Day,Day,Mudflats_Territory
1189,Day,Day,Mudflats_Territory
1190,Day,Day,Mudflats_Territory
1191,Day,Day,Mudflats_Territory
1195,Day,Day,Mudflats_Territory
1196,Day,Day,Mudflats_Territory
1198,Day,Day,Mudflats_Territory
1199,Day,Day,Mudflats_Territory
1200,Day,Day,Mudflats_Territory
1205,Day,Day,Mudflats_Territory
1206,Day,Day,Mudflats_Territory
1207,Day,Day,Mudflats_Territory
1209,Day,Day,Mudflats_Territory
1210,Day,Day,Mudflats_Territory
1211,Day,Day,Mudflats_Territory
1211,Day,Day,Mudflats_Territory
1213,Day,Day,Mudflats_Territory
1214,Day,Day,Mudflats_Territory
1215,Day,Day,Mudflats_Territory
1220,Day,Day,Mudflats_Territory
1221,Day,Day,Mudflats_Territory
1222,Day,Day,Mudflats_Territory
1224,Day,Day,Mudflats_Territory
1225,Day,Day,Mudflats_Territory
1226,Day,Day,Mudflats_Territory
1228,Day,Day,Mudflats_Territory
1229,Day,Day,Mudflats_Territory
1230,Day,Day,Mudflats_Territory
1232,Day,Day,Mudflats_Territory
1233,Day,Day,Mudflats_Territory
1235,Day,Day,Mudflats_Territory
1236,Day,Day,Mudflats_Territory
1237,Day,Day,Mudflats_Territory
1238,Day,Day,Mudflats_Territory
1239,Day,Day,Mudflats_Territory
1242,Day,Day,Mudflats_Territory
1243,Day,Day,Mudflats_Territory
1244,Day,Day,Mudflats_Territory
1247,Day,Day,Mudflats_Territory
1248,Day,Day,Mudflats_Territory
1249,Day,Day,Mudflats_Territory
1251,Day,Day,Mudflats_Territory
1252,Day,Day,Mudflats_Territory
1253,Day,Day,Mudflats_Territory
1258,Day,Day,Mudflats_Territory
1259,Day,Day,Mudflats_Territory
1262,Day,Day,Mudflats_Territory
1263,Day,Day,Mudflats_Territory
1264,Day,Day,Mudflats_Territory
1266,Day,Day,Mudflats_Territory
1267,Day,Day,Mudflats_Territory
1269,Day,Day,Mudflats_Territory
1272,Day,Day,Mudflats_Territory
1273,Day,Day,Mudflats_Territory
1274,Day,Day,Territory
1275,Day,Day,Territory
1280,Day,Day,Mudflats_Territory
1281,Day,Day,Mudflats_Territory
1283,Day,Day,Mudflats_Territory
1284,Day,Day,Mudflats_Territory
1285,Day,Day,Mudflats_Territory
1286,Day,Day,Mudflats_Territory
1287,Day,Day,Mudflats_Territory
1288,Day,Day,Mudflats_Territory
1290,Day,Twilight,Mudflats_Territory
1293,Day,Twilight,Territory
1295,Day,Twilight,Mudflats
1296,Night,Twilight,Territory
1297,Night,Twilight,Mudflats_Territory
1298,Night,Twilight,Mudflats_Territory
1299,Night,Twilight,Mudflats_Territory
1300,Night,Twilight,Mudflats_Territory
1301,Night,Twilight,Mudflats_Territory
1302,Night,Night,Mudflats_Territory
1304,Night,Night,Mudflats_Territory
1305,Night,Night,Territory
1306,Night,Night,Mudflats_Territory
1307,Night,Night,Mudflats_Territory
1308,Night,Night,Mudflats_Territory
1310,Night,Night,Mudflats_Territory
1311,Night,Night,Mudflats_Territory
1312,Night,Night,Mudflats_Territory
1313,Night,Night,Mudflats_Territory
1314,Night,Night,Mudflats_Territory
1315,Night,Night,Mudflats_Territory
1316,Night,Night,Mudflats_Territory
1317,Night,Night,Mudflats_Territory
1318,Night,Night,Mudflats_Territory
1320,Night,Night,Mudflats_Territory
1321,Night,Night,Mudflats_Territory
1324,Night,Night,Mudflats_Territory
1325,Night,Night,Mudflats_Territory
1326,Night,Night,Territory
1327,Night,Night,Territory
1328,Night,Night,Mudflats_Territory
1328,Night,Night,Mudflats_Territory
1329,Night,Night,Mudflats_Territory
1330,Night,Night,Mudflats_Territory
1332,Night,Twilight,Mudflats_Territory
1336,Night,Twilight,Mudflats_Territory
1337,Night,Twilight,Mudflats_Territory
1339,Day,Twilight,Territory
1340,Day,Twilight,Mudflats_Territory
1341,Day,Twilight,Mudflats_Territory
1342,Day,Twilight,Mudflats_Territory
1344,Day,Day,Territory
1345,Day,Day,Territory
1347,Day,Day,Territory
1351,Day,Day,Mudflats_Territory
1354,Day,Day,Mudflats_Territory
1357,Day,Day,Mudflats_Territory
1358,Day,Day,Mudflats_Territory
1361,Day,Day,Mudflats_Territory
1363,Day,Day,Mudflats_Territory
1365,Day,Day,Territory
1366,Day,Day,Mudflats
1370,Day,Day,Roost
1372,Day,Day,Mudflats_Territory
1373,Day,Day,Mudflats_Territory
1374,Day,Day,Mudflats_Territory
1378,Day,Day,Mudflats_Territory
1380,Day,Day,Mudflats_Territory
1381,Day,Day,Mudflats_Territory
1382,Day,Day,Mudflats_Territory
1383,Day,Day,Mudflats
1385,Day,Day,Mudflats
1388,Day,Day,Mudflats
1389,Day,Day,Mudflats
1392,Day,Day,Mudflats
1393,Day,Day,Mudflats
1396,Day,Day,Mudflats
1400,Day,Day,Mudflats_Territory
1402,Day,Day,Mudflats_Territory
1403,Day,Day,Mudflats_Territory
1404,Day,Day,Mudflats_Territory
1406,Day,Day,Mudflats_Territory
1407,Day,Day,Mudflats_Territory
1408,Day,Day,Mudflats_Territory
1409,Day,Day,Mudflats_Territory
1413,Day,Day,Mudflats_Territory
1414,Day,Day,Mudflats_Territory
1415,Day,Day,Mudflats_Territory
1417,Day,Day,Mudflats_Territory
1418,Day,Day,Mudflats_Territory
1419,Day,Day,Mudflats_Territory
1421,Day,Day,Mudflats_Territory
1422,Day,Day,Mudflats_Territory
1423,Day,Day,Mudflats_Territory
1425,Day,Day,Mudflats_Territory
1427,Day,Day,Mudflats_Territory
1428,Day,Day,Mudflats_Territory
1429,Day,Day,Mudflats_Territory
1431,Day,Day,Mudflats_Territory
1432,Day,Day,Mudflats_Territory
1433,Day,Day,Mudflats_Territory
1435,Day,Day,Mudflats_Territory
1436,Day,Day,Mudflats_Territory
1438,Day,Day,Mudflats_Territory
1439,Day,Day,Mudflats_Territory
1440,Day,Day,Mudflats_Territory
1442,Day,Day,Mudflats_Territory
1443,Day,Day,Mudflats_Territory
1444,Day,Day,Mudflats_Territory
1446,Day,Day,Mudflats_Territory
1447,Day,Day,Mudflats_Territory
1448,Day,Day,Mudflats_Territory
1453,Day,Day,Mudflats_Territory
1454,Day,Day,Mudflats_Territory
1455,Day,Day,Mudflats_Territory
1457,Day,Day,Mudflats_Territory
1458,Day,Day,Mudflats_Territory
1459,Day,Day,Mudflats_Territory
1461,Day,Day,Mudflats_Territory
1463,Day,Day,Mudflats_Territory
1465,Day,Day,Mudflats
1468,Day,Day,Mudflats
1470,Day,Day,Mudflats_Territory
1474,Day,Day,Mudflats_Territory
1475,Day,Day,Mudflats_Territory
1478,Day,Day,Mudflats_Territory
1479,Day,Day,Mudflats_Territory
1480,Day,Day,Mudflats_Territory
1482,Day,Day,Mudflats_Territory
1483,Day,Day,Mudflats_Territory
1484,Day,Day,Mudflats_Territory
1487,Day,Day,Mudflats_Territory
1489,Day,Day,Mudflats_Territory
1489,Day,Day,Mudflats_Territory
1490,Day,Day,Mudflats_Territory
1491,Day,Day,Mudflats_Territory
1493,Day,Day,Mudflats_Territory
1494,Day,Day,Mudflats_Territory
1495,Day,Day,Mudflats_Territory
1497,Day,Day,Mudflats_Territory
1498,Day,Day,Mudflats_Territory
1499,Day,Day,Mudflats_Territory
1501,Day,Day,Mudflats_Territory
1504,Day,Day,Mudflats_Territory
1505,Day,Day,Mudflats_Territory
1506,Day,Day,Mudflats_Territory
1508,Day,Day,Mudflats_Territory
1509,Day,Day,Mudflats_Territory
1510,Day,Day,Territory
1511,Day,Day,Mudflats_Territory
1516,Day,Day,Mudflats_Territory
1519,Day,Day,Mudflats_Territory
1520,Day,Day,Mudflats_Territory
1521,Day,Day,Mudflats_Territory
1523,Day,Day,Mudflats_Territory
1524,Day,Day,Mudflats_Territory
1526,Day,Day,Mudflats_Territory
1527,Day,Day,Mudflats_Territory
1530,Day,Twilight,Mudflats_Territory
1533,Day,Twilight,Territory
1534,Night,Twilight,Mudflats_Territory
1535,Night,Twilight,Mudflats_Territory
1536,Night,Twilight,Mudflats_Territory
1538,Night,Twilight,Mudflats_Territory
1539,Night,Twilight,Mudflats_Territory
1540,Night,Night,Mudflats_Territory
1541,Night,Night,Mudflats_Territory
1542,Night,Night,Mudflats_Territory
1543,Night,Night,Mudflats_Territory
1544,Night,Night,Mudflats_Territory
1545,Night,Night,Mudflats_Territory
1546,Night,Night,Mudflats_Territory
1548,Night,Night,Mudflats_Territory
1549,Night,Night,Mudflats_Territory
1552,Night,Night,Mudflats_Territory
1553,Night,Night,Mudflats_Territory
1554,Night,Night,Territory
1555,Night,Night,Mudflats_Territory
1556,Night,Night,Mudflats_Territory
1558,Night,Night,Mudflats_Territory
1561,Night,Night,Mudflats_Territory
1562,Night,Night,Mudflats_Territory
1564,Night,Night,Mudflats_Territory
1565,Night,Night,Mudflats_Territory
1566,Night,Night,Mudflats_Territory
1568,Night,Night,Mudflats_Territory
1569,Night,Night,Mudflats_Territory
1570,Night,Twilight,Mudflats_Territory
1572,Night,Twilight,Mudflats_Territory
1573,Night,Twilight,Mudflats_Territory
1576,Day,Twilight,Mudflats_Territory
1577,Day,Twilight,Territory
1578,Day,Twilight,Territory
1579,Day,Twilight,Territory
1580,Day,Twilight,Territory
1581,Day,Day,Territory
1582,Day,Day,Territory
1583,Day,Day,Mudflats_Territory
1585,Day,Day,Mudflats_Territory
1587,Day,Day,Territory
1588,Day,Day,Mudflats_Territory
1589,Day,Day,Mudflats_Territory
1590,Day,Day,Territory
1591,Day,Day,Territory
1593,Day,Day,Mudflats_Territory
1598,Day,Day,Territory
1600,Day,Day,Territory
1603,Day,Day,Territory
1604,Day,Day,Territory
1605,Day,Day,Territory
1606,Day,Day,Territory
1608,Day,Day,Territory
1612,Day,Day,Mudflats_Territory
1614,Day,Day,Mudflats_Territory
1615,Day,Day,Mudflats_Territory
1616,Day,Day,Mudflats_Territory
1618,Day,Day,Mudflats_Territory
1619,Day,Day,Mudflats_Territory
1620,Day,Day,Mudflats_Territory
1622,Day,Day,Mudflats_Territory
1623,Day,Day,Mudflats_Territory
1624,Day,Day,Mudflats_Territory
1625,Day,Day,Mudflats_Territory
1627,Day,Day,Mudflats_Territory
1628,Day,Day,Mudflats_Territory
1629,Day,Day,Mudflats_Territory
1631,Day,Day,Mudflats_Territory
1633,Day,Day,Mudflats_Territory
1634,Day,Day,Mudflats_Territory
1635,Day,Day,Mudflats_Territory
1636,Day,Day,Mudflats_Territory
1637,Day,Day,Mudflats_Territory
1638,Day,Day,Mudflats_Territory
1639,Day,Day,Mudflats_Territory
1640,Day,Day,Mudflats_Territory
1641,Day,Day,Mudflats_Territory
1642,Day,Day,Mudflats_Territory
1643,Day,Day,Mudflats_Territory
1646,Day,Day,Mudflats_Territory
1647,Day,Day,Mudflats_Territory
1648,Day,Day,Mudflats_Territory
1649,Day,Day,Mudflats_Territory
1650,Day,Day,Mudflats_Territory
1651,Day,Day,Mudflats_Territory
1652,Day,Day,Mudflats_Territory
1653,Day,Day,Mudflats_Territory
1654,Day,Day,Mudflats_Territory
1655,Day,Day,Mudflats_Territory
1658,Day,Day,Mudflats_Territory
1659,Day,Day,Mudflats_Territory
1660,Day,Day,Mudflats_Territory
1661,Day,Day,Mudflats_Territory
1662,Day,Day,Mudflats_Territory
1663,Day,Day,Mudflats_Territory
1664,Day,Day,Mudflats_Territory
1665,Day,Day,Mudflats_Territory
1666,Day,Day,Mudflats_Territory
1667,Day,Day,Mudflats_Territory
1668,Day,Day,Mudflats
1669,Day,Day,Mudflats
1670,Day,Day,Mudflats
1671,Day,Day,Mudflats
1674,Day,Day,Mudflats
1676,Day,Day,Mudflats
1677,Day,Day,Mudflats
1678,Day,Day,Mudflats
1679,Day,Day,Mudflats
1680,Day,Day,Mudflats
1681,Day,Day,Mudflats
1682,Day,Day,Mudflats
1683,Day,Day,Mudflats
1686,Day,Day,Mudflats
1687,Day,Day,Mudflats
1689,Day,Day,Mudflats
1690,Day,Day,Mudflats
1691,Day,Day,Mudflats
1692,Day,Day,Mudflats
1693,Day,Day,Mudflats
1694,Day,Day,Mudflats
1695,Day,Day,Mudflats
1696,Day,Day,Mudflats
1697,Day,Day,Mudflats
1699,Day,Day,Mudflats
1700,Day,Day,Mudflats
1701,Day,Day,Mudflats
1702,Day,Day,Mudflats
1703,Day,Day,Mudflats
1704,Day,Day,Mudflats
1705,Day,Day,Mudflats
1706,Day,Day,Mudflats
1707,Day,Day,Mudflats
1708,Day,Day,Mudflats
1709,Day,Day,Mudflats
1710,Day,Day,Mudflats
1711,Day,Day,Mudflats
1713,Day,Day,Mudflats
1714,Day,Day,Mudflats
1716,Day,Day,Mudflats
1717,Day,Day,Mudflats
1718,Day,Day,Mudflats
1719,Day,Day,Mudflats
1720,Day,Day,Mudflats
1721,Day,Day,Mudflats
1722,Day,Day,Mudflats
1723,Day,Day,Mudflats
1724,Day,Day,Mudflats
1725,Day,Day,Mudflats
1726,Day,Day,Mudflats
1727,Day,Day,Mudflats
1728,Day,Day,Mudflats
1729,Day,Day,Mudflats
1730,Day,Day,Mudflats
1731,Day,Day,Mudflats
1732,Day,Day,Mudflats
1733,Day,Day,Mudflats
1735,Day,Day,Mudflats
1736,Day,Day,Mudflats
1737,Day,Day,Mudflats
1738,Day,Day,Mudflats_Territory
1739,Day,Day,Mudflats_Territory
1741,Day,Day,Mudflats_Territory
1744,Day,Day,Mudflats_Territory
1746,Day,Day,Mudflats_Territory
1747,Day,Day,Territory
1748,Day,Day,Territory
1749,Day,Day,Territory
1751,Day,Day,Mudflats_Territory
1755,Day,Day,Mudflats_Territory
1756,Day,Day,Mudflats_Territory
1758,Day,Day,Mudflats
1760,Day,Day,Mudflats_Territory
1761,Day,Day,Mudflats_Territory
1762,Day,Day,Mudflats_Territory
1763,Day,Day,Mudflats_Territory
1764,Day,Day,Mudflats_Territory
1769,Night,Night,Mudflats_Territory
1770,Night,Night,Mudflats_Territory
1770,Night,Night,Mudflats_Territory
1772,Night,Night,Territory
1776,Night,Night,Mudflats_Territory
1778,Night,Night,Territory
1780,Night,Night,Territory
1781,Night,Night,Territory
1782,Night,Night,Mudflats_Territory
1783,Night,Night,Mudflats_Territory
1784,Night,Night,Mudflats_Territory
1786,Night,Night,Mudflats_Territory
1787,Night,Night,Mudflats_Territory
1788,Night,Twilight,Mudflats_Territory
1789,Night,Twilight,Mudflats_Territory
1790,Night,Twilight,Mudflats_Territory
1792,Night,Twilight,Mudflats_Territory
1793,Night,Twilight,Mudflats_Territory
1793,Night,Twilight,Mudflats_Territory
1794,Day,Twilight,Mudflats_Territory
1795,Day,Twilight,Mudflats_Territory
1796,Day,Twilight,Mudflats_Territory
1798,Day,Twilight,Mudflats_Territory
1799,Day,Day,Mudflats_Territory
1800,Day,Day,Mudflats_Territory
1801,Day,Day,Mudflats_Territory
1803,Day,Day,Mudflats_Territory
1804,Day,Day,Mudflats_Territory
1805,Day,Day,Mudflats_Territory
1807,Day,Day,Mudflats_Territory
1808,Day,Day,Mudflats_Territory
1810,Day,Day,Mudflats_Territory
1811,Day,Day,Mudflats_Territory
1812,Day,Day,Mudflats_Territory
1813,Day,Day,Territory
1814,Day,Day,Mudflats_Territory
1815,Day,Day,Mudflats_Territory
1816,Day,Day,Territory
1817,Day,Day,Territory
1818,Day,Day,Territory
1819,Day,Day,Territory
1821,Day,Day,Territory
1824,Day,Day,Territory
1826,Day,Day,Territory
1827,Day,Day,Territory
1828,Day,Day,Territory
1829,Day,Day,Territory
1830,Day,Day,Territory
1831,Day,Day,Mudflats_Territory
1831,Day,Day,Mudflats_Territory
1832,Day,Day,Mudflats_Territory
1833,Day,Day,Territory
1835,Day,Day,Mudflats_Territory
1837,Day,Day,Mudflats_Territory
1838,Day,Day,Mudflats_Territory
1839,Day,Day,Mudflats_Territory
1840,Day,Day,Mudflats_Territory
1841,Day,Day,Mudflats_Territory
1842,Day,Day,Mudflats_Territory
1843,Day,Day,Mudflats_Territory
1844,Day,Day,Mudflats_Territory
1846,Day,Day,Mudflats_Territory
1847,Day,Day,Mudflats_Territory
1849,Day,Day,Mudflats_Territory
1850,Day,Day,Mudflats_Territory
1851,Day,Day,Mudflats_Territory
1852,Day,Day,Mudflats_Territory
1853,Day,Day,Mudflats_Territory
1854,Day,Day,Mudflats_Territory
1855,Day,Day,Mudflats_Territory
1856,Day,Day,Mudflats_Territory
1857,Day,Day,Mudflats_Territory
1858,Day,Day,Mudflats_Territory
1859,Day,Day,Territory
1861,Day,Day,Mudflats_Territory
1863,Day,Day,Mudflats_Territory
1864,Day,Day,Mudflats_Territory
1864,Day,Day,Mudflats_Territory
1865,Day,Day,Mudflats_Territory
1866,Day,Day,Mudflats_Territory
1867,Day,Day,Mudflats_Territory
1868,Day,Day,Mudflats_Territory
1869,Day,Day,Mudflats_Territory
1870,Day,Day,Mudflats_Territory
1872,Day,Day,Mudflats_Territory
1873,Day,Day,Mudflats_Territory
1876,Day,Day,Mudflats_Territory
1877,Day,Day,Mudflats_Territory
1878,Day,Day,Mudflats_Territory
1879,Day,Day,Mudflats_Territory
1880,Day,Day,Mudflats_Territory
1881,Day,Day,Mudflats_Territory
1882,Day,Day,Mudflats_Territory
1883,Day,Day,Mudflats_Territory
1885,Day,Day,Mudflats_Territory
1886,Day,Day,Mudflats_Territory
1888,Day,Day,Mudflats_Territory
1889,Day,Day,Mudflats_Territory
1890,Day,Day,Mudflats_Territory
1892,Day,Day,Mudflats_Territory
1893,Day,Day,Mudflats_Territory
1894,Day,Day,Mudflats_Territory
1895,Day,Day,Mudflats_Territory
1896,Day,Day,Mudflats_Territory
1897,Day,Day,Mudflats_Territory
1899,Day,Day,Mudflats_Territory
1900,Day,Day,Mudflats_Territory
1902,Day,Day,Mudflats_Territory
1903,Day,Day,Mudflats_Territory
1904,Day,Day,Mudflats_Territory
1905,Day,Day,Mudflats_Territory
1906,Day,Day,Mudflats_Territory
1907,Day,Day,Mudflats_Territory
1908,Day,Day,Mudflats_Territory
1909,Day,Day,Mudflats_Territory
1910,Day,Day,Mudflats_Territory
1912,Day,Day,Mudflats_Territory
1913,Day,Day,Mudflats_Territory
1915,Day,Day,Mudflats_Territory
1917,Day,Day,Mudflats_Territory
1918,Day,Day,Mudflats_Territory
1919,Day,Day,Mudflats_Territory
1920,Day,Day,Mudflats_Territory
1921,Day,Day,Mudflats_Territory
1922,Day,Day,Mudflats_Territory
1923,Day,Day,Mudflats_Territory
1924,Day,Day,Mudflats_Territory
1925,Day,Day,Mudflats_Territory
1928,Day,Day,Mudflats_Territory
1929,Day,Day,Mudflats_Territory
1930,Day,Day,Mudflats_Territory
1931,Day,Day,Mudflats_Territory
1932,Day,Day,Mudflats_Territory
1933,Day,Day,Mudflats_Territory
1934,Day,Day,Mudflats_Territory
1937,Day,Day,Mudflats_Territory
1938,Day,Day,Mudflats_Territory
1939,Day,Day,Mudflats_Territory
1940,Day,Day,Mudflats_Territory
1941,Day,Day,Mudflats_Territory
1943,Day,Day,Mudflats_Territory
1944,Day,Day,Mudflats_Territory
1945,Day,Day,Mudflats_Territory
1946,Day,Day,Mudflats_Territory
1947,Day,Day,Mudflats_Territory
1948,Day,Day,Mudflats_Territory
1949,Day,Day,Mudflats_Territory
1950,Day,Day,Mudflats_Territory
1951,Day,Day,Mudflats_Territory
1952,Day,Day,Mudflats_Territory
1953,Day,Day,Mudflats_Territory
1956,Day,Day,Mudflats_Territory
1957,Day,Day,Mudflats_Territory
1958,Day,Day,Mudflats_Territory
1959,Day,Day,Mudflats_Territory
1960,Day,Day,Mudflats_Territory
1962,Day,Day,Mudflats_Territory
1963,Day,Day,Mudflats_Territory
1964,Day,Day,Mudflats_Territory
1965,Day,Day,Mudflats_Territory
1966,Day,Day,Mudflats_Territory
1969,Day,Day,Mudflats_Territory
1971,Day,Day,Mudflats_Territory
1972,Day,Day,Mudflats_Territory
1973,Day,Day,Mudflats_Territory
1974,Day,Day,Mudflats_Territory
1975,Day,Day,Territory
1976,Day,Day,Territory
1977,Day,Day,Territory
1978,Day,Day,Territory
1979,Day,Day,Territory
1981,Day,Day,Territory
1984,Day,Day,Territory
1985,Day,Day,Territory
1986,Day,Day,Territory
1987,Day,Day,Territory
1988,Day,Day,Territory
1989,Day,Day,Mudflats_Territory
1990,Day,Day,Mudflats_Territory
1991,Day,Day,Mudflats_Territory
1992,Day,Day,Mudflats_Territory
1993,Day,Day,Mudflats_Territory
1994,Day,Day,Mudflats_Territory
1997,Day,Day,Mudflats_Territory
1998,Day,Day,Mudflats_Territory
1999,Day,Day,Mudflats_Territory
2000,Day,Day,Mudflats_Territory
2001,Day,Day,Mudflats_Territory
2002,Day,Day,Mudflats_Territory
2003,Day,Day,Mudflats_Territory
2004,Day,Day,Mudflats_Territory
2005,Day,Day,Mudflats_Territory
2006,Day,Day,Mudflats_Territory
2008,Day,Day,Mudflats_Territory
2009,Day,Day,Mudflats_Territory
2011,Day,Day,Mudflats_Territory
2012,Day,Day,Mudflats_Territory
2013,Day,Day,Mudflats_Territory
2014,Day,Day,Mudflats_Territory
2015,Day,Day,Mudflats_Territory
2016,Day,Day,Mudflats_Territory
2017,Day,Day,Mudflats_Territory
2018,Day,Day,Mudflats_Territory
2019,Day,Day,Mudflats_Territory
2024,Day,Day,Mudflats_Territory
2025,Day,Day,Mudflats_Territory
2026,Day,Day,Mudflats_Territory
2027,Day,Day,Mudflats_Territory
2028,Day,Day,Mudflats_Territory
2029,Day,Day,Mudflats_Territory
2030,Day,Day,Mudflats_Territory
2031,Day,Day,Mudflats_Territory
2032,Day,Day,Mudflats_Territory
2033,Day,Day,Mudflats_Territory
2034,Day,Day,Mudflats_Territory
2037,Day,Day,Mudflats_Territory
2039,Day,Day,Mudflats_Territory
2040,Day,Day,Mudflats_Territory
2041,Day,Day,Mudflats_Territory
2042,Day,Day,Mudflats_Territory
2043,Day,Day,Mudflats_Territory
2044,Day,Day,Mudflats_Territory
2045,Day,Day,Mudflats_Territory
2046,Day,Day,Mudflats_Territory
2047,Day,Day,Mudflats_Territory
2048,Day,Day,Mudflats_Territory
2049,Day,Day,Mudflats_Territory
2050,Day,Day,Mudflats_Territory
